log_id,user_id,activity_type,file_path,timestamp,label_anomaly
LOG000605,user02,FileDownload,/intranet/forms/holiday.pdf,2026-04-17 08:28:00,0
LOG000606,dev01,Read,/tmp/draft_notes.txt,2026-04-20 16:27:00,0
LOG000607,user01,Create,/tmp/draft_notes.txt,2026-04-20 10:10:00,0
LOG000608,dev01,Delete,/secure/vault/customer_pii.csv,2026-04-14 02:02:00,1
LOG000609,dev01,Delete,/tmp/draft_notes.txt,2026-04-14 17:59:00,0
LOG000610,user02,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-22 14:19:00,0
LOG000611,user01,Modify,/tmp/draft_notes.txt,2026-04-19 10:52:00,0
LOG000612,contractor_x,Modify,/tmp/draft_notes.txt,2026-04-17 14:48:00,0
LOG000613,analyst,Delete,/projects/specs.md,2026-04-13 14:31:00,0
LOG000614,contractor_x,Modify,/secure/vault/customer_pii.csv,2026-04-16 03:33:00,1
LOG000615,user02,FileDownload,/vault/confidential_bundle.zip,2026-04-14 01:54:00,1
LOG000616,user02,Read,/projects/specs.md,2026-04-22 09:41:00,0
LOG000617,user02,FileDownload,/intranet/forms/holiday.pdf,2026-04-16 08:31:00,0
LOG000618,dev01,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-18 14:42:00,0
LOG000619,dev01,Read,/projects/specs.md,2026-04-21 10:31:00,0
LOG000620,user02,Read,/tmp/draft_notes.txt,2026-04-18 14:45:00,0
LOG000621,contractor_x,Read,/tmp/draft_notes.txt,2026-04-21 17:18:00,0
LOG000622,user01,FileDownload,/intranet/forms/holiday.pdf,2026-04-18 13:28:00,0
LOG000623,dev01,Modify,/hr/salaries_2026.xlsx,2026-04-15 23:31:00,1
LOG000624,dev01,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-21 14:16:00,0
LOG000625,analyst,FileCopy,/hr/salaries_2026.xlsx|/mnt/usb/backup_leak.zip,2026-04-20 01:15:00,1
LOG000626,contractor_x,Modify,/projects/specs.md,2026-04-12 14:35:00,0
LOG000627,dev01,Modify,/shared/reports/Q1_summary.pdf,2026-04-12 14:46:00,0
LOG000628,user02,FileCopy,/hr/salaries_2026.xlsx|D:/USB_STICK/exfil_copy.csv,2026-04-13 23:32:00,1
LOG000629,contractor_x,Modify,/shared/reports/Q1_summary.pdf,2026-04-15 14:23:00,0
LOG000630,dev01,Create,/tmp/draft_notes.txt,2026-04-12 17:43:00,0
LOG000631,user02,Read,/projects/specs.md,2026-04-20 16:34:00,0
LOG000632,user02,Create,/projects/specs.md,2026-04-12 10:02:00,0
LOG000633,dev01,Read,/tmp/draft_notes.txt,2026-04-13 15:43:00,0
LOG000634,user02,Delete,/secure/vault/customer_pii.csv,2026-04-20 03:24:00,1
LOG000635,user02,Read,/projects/specs.md,2026-04-16 10:13:00,0
LOG000636,admin,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-22 09:28:00,0
LOG000637,dev01,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-17 12:38:00,0
LOG000638,analyst,FileDownload,/exports/customer_data.zip,2026-04-22 03:30:00,1
LOG000639,user01,Modify,/tmp/draft_notes.txt,2026-04-19 13:15:00,0
LOG000640,analyst,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-16 08:44:00,0
LOG000641,admin,Create,/shared/reports/Q1_summary.pdf,2026-04-19 11:04:00,0
LOG000642,admin,Delete,/keys/signing_key.pem,2026-04-13 23:57:00,1
LOG000643,user02,Read,/tmp/draft_notes.txt,2026-04-17 14:43:00,0
LOG000644,analyst,Modify,/projects/specs.md,2026-04-17 10:26:00,0
LOG000645,contractor_x,Read,/shared/reports/Q1_summary.pdf,2026-04-16 08:45:00,0
LOG000646,admin,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-18 09:10:00,0
LOG000647,user01,Read,/projects/specs.md,2026-04-17 13:19:00,0
LOG000648,user01,Delete,/projects/specs.md,2026-04-12 08:25:00,0
LOG000649,analyst,Read,/shared/reports/Q1_summary.pdf,2026-04-14 08:38:00,0
LOG000650,contractor_x,FileDownload,/vault/confidential_bundle.zip,2026-04-15 01:03:00,1
LOG000651,analyst,FileDownload,/exports/customer_data.zip,2026-04-22 03:42:00,1
LOG000652,dev01,Read,/shared/reports/Q1_summary.pdf,2026-04-13 10:16:00,0
LOG000653,admin,FileDownload,/vault/confidential_bundle.zip,2026-04-13 02:11:00,1
LOG000654,admin,Create,/tmp/draft_notes.txt,2026-04-18 08:48:00,0
LOG000655,dev01,Create,/shared/reports/Q1_summary.pdf,2026-04-13 10:26:00,0
LOG000656,analyst,Modify,/finance/ledger_gl.db,2026-04-20 03:07:00,1
LOG000657,user02,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-15 08:32:00,0
LOG000658,user02,FileDownload,/vault/confidential_bundle.zip,2026-04-21 23:24:00,1
LOG000659,user01,Create,/shared/reports/Q1_summary.pdf,2026-04-14 15:38:00,0
LOG000660,contractor_x,FileCopy,/keys/signing_key.pem|D:/USB_STICK/exfil_copy.csv,2026-04-19 03:45:00,1
LOG000661,analyst,Modify,/secure/vault/customer_pii.csv,2026-04-16 02:14:00,1
LOG000662,admin,Delete,/shared/reports/Q1_summary.pdf,2026-04-21 13:16:00,0
LOG000663,dev01,Create,/projects/specs.md,2026-04-12 17:39:00,0
LOG000664,admin,Create,/shared/reports/Q1_summary.pdf,2026-04-22 13:52:00,0
LOG000665,user01,Modify,/shared/reports/Q1_summary.pdf,2026-04-17 17:12:00,0
LOG000666,user01,Create,/tmp/draft_notes.txt,2026-04-12 08:26:00,0
LOG000667,analyst,FileDownload,/intranet/forms/holiday.pdf,2026-04-22 14:34:00,0
LOG000668,analyst,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-21 12:44:00,0
LOG000669,user02,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-19 12:14:00,0
LOG000670,admin,FileDownload,/intranet/forms/holiday.pdf,2026-04-14 10:43:00,0
LOG000671,analyst,Modify,/finance/ledger_gl.db,2026-04-16 02:12:00,1
LOG000672,admin,Create,/projects/specs.md,2026-04-21 16:04:00,0
LOG000673,admin,FileDownload,/intranet/forms/holiday.pdf,2026-04-15 11:25:00,0
LOG000674,user01,FileDownload,/vault/confidential_bundle.zip,2026-04-15 03:08:00,1
LOG000675,admin,FileDownload,/intranet/forms/holiday.pdf,2026-04-13 16:09:00,0
LOG000676,contractor_x,Modify,/shared/reports/Q1_summary.pdf,2026-04-21 12:20:00,0
LOG000677,admin,Read,/shared/reports/Q1_summary.pdf,2026-04-12 09:56:00,0
LOG000678,admin,Read,/projects/specs.md,2026-04-21 17:27:00,0
LOG000679,analyst,Modify,/projects/specs.md,2026-04-22 10:52:00,0
LOG000680,contractor_x,Read,/tmp/draft_notes.txt,2026-04-19 16:12:00,0
LOG000681,analyst,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-20 11:19:00,0
LOG000682,user01,Delete,/projects/specs.md,2026-04-21 11:17:00,0
LOG000683,user01,Modify,/hr/salaries_2026.xlsx,2026-04-16 02:23:00,1
LOG000684,user01,Modify,/hr/salaries_2026.xlsx,2026-04-22 01:39:00,1
LOG000685,analyst,Modify,/hr/salaries_2026.xlsx,2026-04-20 02:29:00,1
LOG000686,admin,Create,/tmp/draft_notes.txt,2026-04-15 11:14:00,0
LOG000687,contractor_x,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-17 14:55:00,0
LOG000688,user02,Read,/shared/reports/Q1_summary.pdf,2026-04-16 13:27:00,0
LOG000689,analyst,Delete,/shared/reports/Q1_summary.pdf,2026-04-22 13:02:00,0
LOG000690,user02,Read,/projects/specs.md,2026-04-18 16:27:00,0
LOG000691,dev01,FileCopy,/hr/salaries_2026.xlsx|D:/USB_STICK/exfil_copy.csv,2026-04-21 01:02:00,1
LOG000692,analyst,FileDownload,/intranet/forms/holiday.pdf,2026-04-12 12:30:00,0
LOG000693,user01,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-12 13:03:00,0
LOG000694,admin,Create,/tmp/draft_notes.txt,2026-04-20 13:45:00,0
LOG000695,user02,Create,/shared/reports/Q1_summary.pdf,2026-04-17 13:02:00,0
LOG000696,contractor_x,Modify,/shared/reports/Q1_summary.pdf,2026-04-15 17:31:00,0
LOG000697,admin,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-15 12:30:00,0
LOG000698,contractor_x,FileDownload,/exports/customer_data.zip,2026-04-17 03:16:00,1
LOG000699,analyst,FileCopy,/keys/signing_key.pem|D:/USB_STICK/exfil_copy.csv,2026-04-22 23:24:00,1
LOG000700,dev01,Modify,/shared/reports/Q1_summary.pdf,2026-04-12 12:19:00,0
LOG000701,analyst,Read,/shared/reports/Q1_summary.pdf,2026-04-21 15:11:00,0
LOG000702,user01,Read,/projects/specs.md,2026-04-20 08:50:00,0
LOG000703,analyst,Modify,/hr/salaries_2026.xlsx,2026-04-18 01:18:00,1
LOG000704,contractor_x,FileCopy,/keys/signing_key.pem|C:/Users/Public/unauth_copy.pem,2026-04-17 02:34:00,1
LOG000705,user01,FileDownload,/intranet/forms/holiday.pdf,2026-04-12 12:46:00,0
LOG000706,contractor_x,Create,/projects/specs.md,2026-04-14 09:53:00,0
LOG000707,admin,Read,/tmp/draft_notes.txt,2026-04-14 10:03:00,0
LOG000708,user02,Read,/shared/reports/Q1_summary.pdf,2026-04-22 15:36:00,0
LOG000709,dev01,Read,/tmp/draft_notes.txt,2026-04-17 17:51:00,0
LOG000710,dev01,FileCopy,/finance/ledger_gl.db|C:/Users/Public/unauth_copy.pem,2026-04-14 03:17:00,1
LOG000711,user02,Read,/projects/specs.md,2026-04-16 14:17:00,0
LOG000712,analyst,Modify,/finance/ledger_gl.db,2026-04-12 01:19:00,1
LOG000713,user01,Read,/tmp/draft_notes.txt,2026-04-16 08:58:00,0
LOG000714,admin,Read,/projects/specs.md,2026-04-12 10:11:00,0
LOG000715,user02,FileDownload,/intranet/forms/holiday.pdf,2026-04-17 12:57:00,0
LOG000716,admin,Modify,/keys/signing_key.pem,2026-04-14 02:02:00,1
LOG000717,contractor_x,Read,/tmp/draft_notes.txt,2026-04-12 14:51:00,0
LOG000718,dev01,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-19 08:28:00,0
LOG000719,contractor_x,FileCopy,/finance/ledger_gl.db|D:/USB_STICK/exfil_copy.csv,2026-04-21 03:08:00,1
LOG000720,user01,Read,/projects/specs.md,2026-04-15 15:12:00,0
LOG000721,contractor_x,Read,/shared/reports/Q1_summary.pdf,2026-04-18 16:52:00,0
LOG000722,user01,FileDownload,/intranet/forms/holiday.pdf,2026-04-19 14:47:00,0
LOG000723,user01,Create,/tmp/draft_notes.txt,2026-04-12 09:10:00,0
LOG000724,admin,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-16 12:27:00,0
LOG000725,analyst,Create,/projects/specs.md,2026-04-13 13:14:00,0
LOG000726,admin,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-14 09:26:00,0
LOG000727,user01,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-18 14:31:00,0
LOG000728,contractor_x,Read,/tmp/draft_notes.txt,2026-04-16 16:22:00,0
LOG000729,dev01,Modify,/secure/vault/customer_pii.csv,2026-04-18 02:19:00,1
LOG000730,user01,Delete,/secure/vault/customer_pii.csv,2026-04-16 01:10:00,1
LOG000731,user01,Read,/projects/specs.md,2026-04-12 11:11:00,0
LOG000732,analyst,Modify,/tmp/draft_notes.txt,2026-04-16 13:38:00,0
LOG000733,analyst,Read,/projects/specs.md,2026-04-17 16:16:00,0
LOG000734,user01,FileDownload,/intranet/forms/holiday.pdf,2026-04-13 08:11:00,0
LOG000735,user01,Modify,/shared/reports/Q1_summary.pdf,2026-04-17 09:17:00,0
LOG000736,user02,Read,/tmp/draft_notes.txt,2026-04-14 09:34:00,0
LOG000737,admin,Modify,/tmp/draft_notes.txt,2026-04-12 08:08:00,0
LOG000738,contractor_x,Read,/tmp/draft_notes.txt,2026-04-22 16:15:00,0
LOG000739,user01,Modify,/keys/signing_key.pem,2026-04-20 02:12:00,1
LOG000740,dev01,FileDownload,/vault/confidential_bundle.zip,2026-04-14 03:04:00,1
LOG000741,admin,Read,/tmp/draft_notes.txt,2026-04-13 08:53:00,0
LOG000742,contractor_x,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-14 08:55:00,0
LOG000743,user01,Read,/tmp/draft_notes.txt,2026-04-12 16:44:00,0
LOG000744,user01,Create,/shared/reports/Q1_summary.pdf,2026-04-20 17:08:00,0
LOG000745,contractor_x,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-13 14:02:00,0
LOG000746,user01,Read,/projects/specs.md,2026-04-14 11:54:00,0
LOG000747,analyst,Modify,/tmp/draft_notes.txt,2026-04-17 08:03:00,0
LOG000748,user02,Read,/tmp/draft_notes.txt,2026-04-12 15:52:00,0
LOG000749,user02,FileDownload,/exports/customer_data.zip,2026-04-13 03:41:00,1
LOG000750,user02,Modify,/shared/reports/Q1_summary.pdf,2026-04-17 08:10:00,0
LOG000751,admin,FileDownload,/intranet/forms/holiday.pdf,2026-04-18 10:56:00,0
LOG000752,user02,Delete,/projects/specs.md,2026-04-21 09:29:00,0
LOG000753,user01,Read,/tmp/draft_notes.txt,2026-04-19 15:09:00,0
LOG000754,contractor_x,FileCopy,/secure/vault/customer_pii.csv|/mnt/usb/backup_leak.zip,2026-04-22 01:41:00,1
LOG000755,dev01,Delete,/shared/reports/Q1_summary.pdf,2026-04-14 12:05:00,0
LOG000756,analyst,Create,/projects/specs.md,2026-04-15 10:25:00,0
LOG000757,user02,Create,/tmp/draft_notes.txt,2026-04-19 11:24:00,0
LOG000758,admin,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-18 15:51:00,0
LOG000759,user02,Read,/projects/specs.md,2026-04-15 10:09:00,0
LOG000760,user02,Read,/tmp/draft_notes.txt,2026-04-19 16:29:00,0
LOG000761,user02,Create,/tmp/draft_notes.txt,2026-04-18 12:32:00,0
LOG000762,analyst,Read,/shared/reports/Q1_summary.pdf,2026-04-18 17:12:00,0
LOG000763,contractor_x,FileCopy,/hr/salaries_2026.xlsx|/mnt/usb/backup_leak.zip,2026-04-22 23:40:00,1
LOG000764,analyst,Delete,/shared/reports/Q1_summary.pdf,2026-04-17 13:13:00,0
LOG000765,user01,Delete,/projects/specs.md,2026-04-22 13:01:00,0
LOG000766,analyst,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-18 11:32:00,0
LOG000767,admin,Create,/tmp/draft_notes.txt,2026-04-14 10:55:00,0
LOG000768,user02,Modify,/hr/salaries_2026.xlsx,2026-04-14 23:29:00,1
LOG000769,contractor_x,FileCopy,/finance/ledger_gl.db|D:/USB_STICK/exfil_copy.csv,2026-04-22 03:09:00,1
LOG000770,admin,Read,/tmp/draft_notes.txt,2026-04-16 08:47:00,0
LOG000771,contractor_x,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-15 16:30:00,0
LOG000772,admin,FileCopy,/finance/ledger_gl.db|C:/Users/Public/unauth_copy.pem,2026-04-17 01:42:00,1
LOG000773,admin,Create,/projects/specs.md,2026-04-22 11:05:00,0
LOG000774,user02,Read,/tmp/draft_notes.txt,2026-04-19 13:55:00,0
LOG000775,dev01,FileDownload,/exports/customer_data.zip,2026-04-18 02:05:00,1
LOG000776,contractor_x,FileDownload,/intranet/forms/holiday.pdf,2026-04-14 12:24:00,0
LOG000777,user02,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-13 15:43:00,0
LOG000778,admin,FileDownload,/exports/customer_data.zip,2026-04-18 01:05:00,1
LOG000779,dev01,Create,/tmp/draft_notes.txt,2026-04-22 11:29:00,0
LOG000780,user02,Delete,/shared/reports/Q1_summary.pdf,2026-04-12 10:37:00,0
LOG000781,analyst,Modify,/secure/vault/customer_pii.csv,2026-04-21 02:55:00,1
LOG000782,dev01,Delete,/projects/specs.md,2026-04-18 09:52:00,0
LOG000783,user02,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-14 16:43:00,0
LOG000784,user01,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-16 17:48:00,0
LOG000785,user02,Read,/tmp/draft_notes.txt,2026-04-19 09:57:00,0
LOG000786,contractor_x,Read,/tmp/draft_notes.txt,2026-04-12 12:15:00,0
LOG000787,contractor_x,FileCopy,/secure/vault/customer_pii.csv|D:/USB_STICK/exfil_copy.csv,2026-04-12 23:12:00,1
LOG000788,dev01,FileDownload,/exports/customer_data.zip,2026-04-13 23:23:00,1
LOG000789,dev01,Create,/shared/reports/Q1_summary.pdf,2026-04-21 11:28:00,0
LOG000790,user01,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-22 14:17:00,0
LOG000791,dev01,Read,/shared/reports/Q1_summary.pdf,2026-04-14 09:21:00,0
LOG000792,user01,FileDownload,/intranet/forms/holiday.pdf,2026-04-13 10:15:00,0
LOG000793,analyst,Delete,/shared/reports/Q1_summary.pdf,2026-04-12 08:16:00,0
LOG000794,admin,Read,/tmp/draft_notes.txt,2026-04-21 12:41:00,0
LOG000795,user02,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-12 10:46:00,0
LOG000796,admin,FileDownload,/intranet/forms/holiday.pdf,2026-04-13 08:47:00,0
LOG000797,user02,Modify,/projects/specs.md,2026-04-12 17:44:00,0
LOG000798,user01,Delete,/finance/ledger_gl.db,2026-04-16 03:33:00,1
LOG000799,user02,Modify,/projects/specs.md,2026-04-17 17:55:00,0
LOG000800,analyst,Create,/projects/specs.md,2026-04-14 15:00:00,0
LOG000801,contractor_x,FileDownload,/intranet/forms/holiday.pdf,2026-04-15 09:16:00,0
LOG000802,user01,Read,/shared/reports/Q1_summary.pdf,2026-04-15 08:23:00,0
LOG000803,analyst,FileDownload,/intranet/forms/holiday.pdf,2026-04-16 17:32:00,0
LOG000804,user01,Read,/shared/reports/Q1_summary.pdf,2026-04-19 10:59:00,0
LOG000805,admin,Delete,/projects/specs.md,2026-04-15 13:58:00,0
LOG000806,user02,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-18 12:40:00,0
LOG000807,analyst,Create,/shared/reports/Q1_summary.pdf,2026-04-13 16:11:00,0
LOG000808,contractor_x,Modify,/tmp/draft_notes.txt,2026-04-14 14:09:00,0
LOG000809,dev01,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-14 13:27:00,0
LOG000810,user01,Modify,/hr/salaries_2026.xlsx,2026-04-12 23:41:00,1
LOG000811,admin,Read,/shared/reports/Q1_summary.pdf,2026-04-15 11:49:00,0
LOG000812,dev01,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-17 16:28:00,0
LOG000813,admin,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-15 17:23:00,0
LOG000814,contractor_x,Read,/projects/specs.md,2026-04-12 12:35:00,0
LOG000815,analyst,Read,/tmp/draft_notes.txt,2026-04-13 11:16:00,0
LOG000816,user01,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-18 09:35:00,0
LOG000817,user02,Read,/projects/specs.md,2026-04-21 14:42:00,0
LOG000818,contractor_x,FileDownload,/intranet/forms/holiday.pdf,2026-04-14 13:54:00,0
LOG000819,admin,FileCopy,/secure/vault/customer_pii.csv|/mnt/usb/backup_leak.zip,2026-04-15 01:01:00,1
LOG000820,dev01,Delete,/projects/specs.md,2026-04-18 14:08:00,0
LOG000821,contractor_x,FileDownload,/intranet/forms/holiday.pdf,2026-04-21 10:03:00,0
LOG000822,user02,Read,/shared/reports/Q1_summary.pdf,2026-04-16 14:14:00,0
LOG000823,contractor_x,Read,/projects/specs.md,2026-04-13 11:05:00,0
LOG000824,dev01,Read,/shared/reports/Q1_summary.pdf,2026-04-18 17:24:00,0
LOG000825,analyst,Modify,/finance/ledger_gl.db,2026-04-14 02:40:00,1
LOG000826,contractor_x,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-20 17:52:00,0
LOG000827,analyst,Delete,/hr/salaries_2026.xlsx,2026-04-16 23:47:00,1
LOG000828,analyst,FileDownload,/intranet/forms/holiday.pdf,2026-04-14 14:24:00,0
LOG000829,dev01,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-17 09:54:00,0
LOG000830,dev01,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-17 14:52:00,0
LOG000831,user02,Create,/shared/reports/Q1_summary.pdf,2026-04-18 08:34:00,0
LOG000832,admin,Modify,/projects/specs.md,2026-04-14 08:18:00,0
LOG000833,admin,Read,/tmp/draft_notes.txt,2026-04-20 12:16:00,0
LOG000834,contractor_x,Delete,/shared/reports/Q1_summary.pdf,2026-04-20 11:10:00,0
LOG000835,contractor_x,FileDownload,/intranet/forms/holiday.pdf,2026-04-16 13:20:00,0
LOG000836,contractor_x,Read,/shared/reports/Q1_summary.pdf,2026-04-21 16:48:00,0
LOG000837,user01,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-21 12:16:00,0
LOG000838,admin,Delete,/tmp/draft_notes.txt,2026-04-22 12:31:00,0
LOG000839,contractor_x,Modify,/finance/ledger_gl.db,2026-04-14 02:50:00,1
LOG000840,contractor_x,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-16 12:19:00,0
LOG000841,user01,FileDownload,/vault/confidential_bundle.zip,2026-04-14 03:22:00,1
LOG000842,admin,Read,/tmp/draft_notes.txt,2026-04-12 13:35:00,0
LOG000843,admin,Create,/shared/reports/Q1_summary.pdf,2026-04-16 10:51:00,0
LOG000844,user01,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-18 14:21:00,0
LOG000845,contractor_x,Read,/projects/specs.md,2026-04-17 13:59:00,0
LOG000846,dev01,FileDownload,/intranet/forms/holiday.pdf,2026-04-15 09:21:00,0
LOG000847,admin,Read,/shared/reports/Q1_summary.pdf,2026-04-15 10:47:00,0
LOG000848,user02,FileDownload,/intranet/forms/holiday.pdf,2026-04-12 09:15:00,0
LOG000849,admin,Modify,/tmp/draft_notes.txt,2026-04-14 11:23:00,0
LOG000850,analyst,Modify,/finance/ledger_gl.db,2026-04-17 02:48:00,1
LOG000851,dev01,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-17 15:28:00,0
LOG000852,admin,Delete,/keys/signing_key.pem,2026-04-15 23:40:00,1
LOG000853,analyst,Modify,/tmp/draft_notes.txt,2026-04-17 10:08:00,0
LOG000854,analyst,Read,/shared/reports/Q1_summary.pdf,2026-04-15 10:34:00,0
LOG000855,analyst,Delete,/keys/signing_key.pem,2026-04-19 02:45:00,1
LOG000856,user02,Delete,/keys/signing_key.pem,2026-04-16 03:27:00,1
LOG000857,dev01,Read,/projects/specs.md,2026-04-12 08:44:00,0
LOG000858,analyst,Delete,/tmp/draft_notes.txt,2026-04-22 08:02:00,0
LOG000859,user01,FileCopy,/hr/salaries_2026.xlsx|C:/Users/Public/unauth_copy.pem,2026-04-13 23:01:00,1
LOG000860,contractor_x,Delete,/tmp/draft_notes.txt,2026-04-19 14:33:00,0
LOG000861,user02,Delete,/hr/salaries_2026.xlsx,2026-04-12 02:27:00,1
LOG000862,contractor_x,Read,/projects/specs.md,2026-04-19 11:26:00,0
LOG000863,dev01,FileDownload,/intranet/forms/holiday.pdf,2026-04-21 08:43:00,0
LOG000864,admin,Read,/tmp/draft_notes.txt,2026-04-20 13:05:00,0
LOG000865,user01,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-18 14:55:00,0
LOG000866,dev01,FileCopy,/finance/ledger_gl.db|C:/Users/Public/unauth_copy.pem,2026-04-12 02:47:00,1
LOG000867,dev01,Read,/shared/reports/Q1_summary.pdf,2026-04-22 13:43:00,0
LOG000868,dev01,Read,/shared/reports/Q1_summary.pdf,2026-04-17 14:02:00,0
LOG000869,dev01,Modify,/projects/specs.md,2026-04-18 14:13:00,0
LOG000870,admin,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-17 13:48:00,0
LOG000871,dev01,Read,/projects/specs.md,2026-04-14 10:56:00,0
LOG000872,user01,Read,/projects/specs.md,2026-04-15 11:14:00,0
LOG000873,contractor_x,Delete,/tmp/draft_notes.txt,2026-04-13 14:55:00,0
LOG000874,user01,Read,/projects/specs.md,2026-04-13 14:12:00,0
LOG000875,user02,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-16 13:44:00,0
LOG000876,admin,Read,/shared/reports/Q1_summary.pdf,2026-04-19 14:47:00,0
LOG000877,user02,Modify,/tmp/draft_notes.txt,2026-04-18 08:53:00,0
LOG000878,analyst,Delete,/keys/signing_key.pem,2026-04-22 01:15:00,1
LOG000879,admin,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-15 12:35:00,0
LOG000880,analyst,Delete,/tmp/draft_notes.txt,2026-04-20 15:50:00,0
LOG000881,dev01,Delete,/shared/reports/Q1_summary.pdf,2026-04-18 09:11:00,0
LOG000882,dev01,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-19 10:28:00,0
LOG000883,user02,Modify,/shared/reports/Q1_summary.pdf,2026-04-13 15:17:00,0
LOG000884,dev01,Create,/tmp/draft_notes.txt,2026-04-22 09:07:00,0
LOG000885,contractor_x,Delete,/projects/specs.md,2026-04-22 16:40:00,0
LOG000886,user02,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-16 15:05:00,0
LOG000887,contractor_x,FileDownload,/intranet/forms/holiday.pdf,2026-04-20 11:30:00,0
LOG000888,user01,Create,/projects/specs.md,2026-04-18 16:56:00,0
LOG000889,dev01,Read,/projects/specs.md,2026-04-17 13:26:00,0
LOG000890,admin,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-17 11:09:00,0
LOG000891,admin,Delete,/projects/specs.md,2026-04-18 11:18:00,0
LOG000892,admin,Modify,/projects/specs.md,2026-04-13 11:34:00,0
LOG000893,analyst,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-14 14:14:00,0
LOG000894,user02,Read,/projects/specs.md,2026-04-13 11:23:00,0
LOG000895,admin,Read,/shared/reports/Q1_summary.pdf,2026-04-13 13:31:00,0
LOG000896,user01,Modify,/tmp/draft_notes.txt,2026-04-22 13:20:00,0
LOG000897,contractor_x,FileCopy,/keys/signing_key.pem|D:/USB_STICK/exfil_copy.csv,2026-04-19 01:08:00,1
LOG000898,admin,Read,/tmp/draft_notes.txt,2026-04-16 09:07:00,0
LOG000899,dev01,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-20 15:00:00,0
LOG000900,analyst,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-12 14:56:00,0
