tx_id,user_id,transaction_type,amount,channel,velocity_10m,timestamp,label_fraud
TX000710,analyst,payment,181431.66,ach,13,2026-04-08 22:24:00,1
TX000711,analyst,transfer,9690.15,mobile,1,2026-04-16 17:40:00,0
TX000712,analyst,transfer,7786.71,wire,0,2026-04-18 15:29:00,0
TX000713,emp_finance01,transfer,10737.26,mobile,3,2026-04-18 11:36:00,0
TX000714,admin,transfer,9652.08,ach,2,2026-04-17 17:16:00,0
TX000715,analyst,payment,196805.81,atm,12,2026-04-22 01:05:00,1
TX000716,emp_finance01,payment,10681.04,mobile,1,2026-04-19 13:11:00,0
TX000717,analyst,deposit,162.96,atm,3,2026-04-15 10:44:00,0
TX000718,emp_finance01,withdrawal,9442.92,mobile,0,2026-04-20 12:08:00,0
TX000719,emp_finance02,deposit,5574.34,ach,3,2026-04-12 11:09:00,0
TX000720,emp_finance02,deposit,9853.7,wire,0,2026-04-21 14:10:00,0
TX000721,emp_finance01,transfer,6881.18,wire,3,2026-04-22 12:21:00,0
TX000722,admin,deposit,10948.31,branch,3,2026-04-16 08:31:00,0
TX000723,analyst,deposit,9688.02,mobile,0,2026-04-18 16:57:00,0
TX000724,emp_finance02,deposit,9387.06,atm,1,2026-04-18 08:46:00,0
TX000725,user01,deposit,10350.63,wire,3,2026-04-20 17:56:00,0
TX000726,emp_finance01,deposit,10938.34,branch,1,2026-04-18 10:44:00,0
TX000727,admin,transfer,28242.13,mobile,10,2026-04-19 22:13:00,1
TX000728,user01,deposit,2101.25,mobile,0,2026-04-10 16:04:00,0
TX000729,admin,payment,8896.38,branch,2,2026-04-10 13:02:00,0
TX000730,emp_finance01,transfer,6992.09,ach,3,2026-04-10 08:29:00,0
TX000731,emp_finance01,withdrawal,6869.93,atm,0,2026-04-20 16:40:00,0
TX000732,user01,payment,26570.09,branch,7,2026-04-20 00:41:00,1
TX000733,admin,withdrawal,86387.52,mobile,13,2026-04-17 03:18:00,1
TX000734,emp_finance02,deposit,5727.29,wire,3,2026-04-10 10:14:00,0
TX000735,emp_finance01,transfer,11807.36,mobile,3,2026-04-20 08:49:00,0
TX000736,emp_finance02,transfer,11089.49,ach,3,2026-04-10 08:02:00,0
TX000737,user01,withdrawal,11543.13,wire,2,2026-04-22 13:52:00,0
TX000738,user01,transfer,10177.7,mobile,3,2026-04-10 13:12:00,0
TX000739,admin,payment,3132.15,ach,2,2026-04-19 16:05:00,0
TX000740,admin,transfer,8093.69,mobile,2,2026-04-11 11:27:00,0
TX000741,admin,transfer,2092.86,wire,0,2026-04-15 08:19:00,0
TX000742,admin,withdrawal,1904.06,wire,2,2026-04-18 13:42:00,0
TX000743,analyst,deposit,1996.11,mobile,3,2026-04-21 13:09:00,0
TX000744,admin,deposit,132101.78,ach,7,2026-04-17 22:43:00,1
TX000745,analyst,deposit,11488.06,branch,3,2026-04-11 14:59:00,0
TX000746,emp_finance01,withdrawal,71060.42,wire,14,2026-04-09 00:33:00,1
TX000747,user01,payment,11776.28,mobile,3,2026-04-21 09:07:00,0
TX000748,emp_finance02,withdrawal,9219.7,ach,2,2026-04-15 12:01:00,0
TX000749,analyst,transfer,9220.66,mobile,1,2026-04-09 11:47:00,0
TX000750,user01,deposit,8178.73,wire,2,2026-04-13 17:28:00,0
TX000751,analyst,withdrawal,6672.79,atm,3,2026-04-10 16:28:00,0
TX000752,emp_finance01,deposit,32578.45,atm,12,2026-04-17 03:34:00,1
TX000753,emp_finance01,withdrawal,10828.83,ach,0,2026-04-12 16:35:00,0
TX000754,admin,withdrawal,6065.77,mobile,0,2026-04-21 15:42:00,0
TX000755,emp_finance01,deposit,11318.76,mobile,2,2026-04-16 09:37:00,0
TX000756,emp_finance01,withdrawal,8096.23,atm,2,2026-04-21 14:07:00,0
TX000757,user01,withdrawal,14957.74,mobile,8,2026-04-22 22:39:00,1
TX000758,emp_finance01,transfer,2398.23,branch,2,2026-04-18 14:24:00,0
TX000759,analyst,deposit,8945.96,mobile,2,2026-04-22 09:20:00,0
TX000760,admin,withdrawal,3271.8,atm,0,2026-04-19 12:48:00,0
TX000761,emp_finance02,deposit,3578.94,ach,2,2026-04-14 10:10:00,0
TX000762,analyst,payment,9858.61,ach,0,2026-04-22 10:59:00,0
TX000763,admin,transfer,5446.38,atm,2,2026-04-22 17:10:00,0
TX000764,user01,payment,39406.44,atm,9,2026-04-13 22:32:00,1
TX000765,user01,transfer,9092.05,branch,1,2026-04-15 13:38:00,0
TX000766,analyst,deposit,36.34,ach,3,2026-04-14 10:57:00,0
TX000767,user01,deposit,224727.66,ach,13,2026-04-12 01:07:00,1
TX000768,emp_finance02,deposit,1433.95,mobile,3,2026-04-17 09:59:00,0
TX000769,user01,withdrawal,9124.54,branch,0,2026-04-09 11:39:00,0
TX000770,analyst,transfer,8147.18,atm,1,2026-04-22 17:12:00,0
TX000771,emp_finance02,payment,3962.21,ach,1,2026-04-11 09:04:00,0
TX000772,admin,payment,10915.6,ach,0,2026-04-11 11:43:00,0
TX000773,user01,transfer,35.6,ach,3,2026-04-09 13:26:00,0
TX000774,admin,deposit,2904.55,atm,2,2026-04-08 08:26:00,0
TX000775,emp_finance01,withdrawal,84894.67,branch,9,2026-04-11 00:27:00,1
TX000776,emp_finance01,payment,108715.2,atm,13,2026-04-16 02:51:00,1
TX000777,admin,deposit,3799.14,mobile,1,2026-04-21 13:49:00,0
TX000778,emp_finance01,withdrawal,4639.9,mobile,3,2026-04-17 08:56:00,0
TX000779,admin,transfer,9205.88,atm,0,2026-04-12 09:03:00,0
TX000780,analyst,deposit,10469.21,ach,0,2026-04-15 11:24:00,0
TX000781,emp_finance01,transfer,2730.14,mobile,2,2026-04-13 15:12:00,0
TX000782,user01,payment,559.0,wire,1,2026-04-12 17:32:00,0
TX000783,admin,deposit,4974.39,ach,0,2026-04-20 08:19:00,0
TX000784,user01,payment,6039.9,atm,3,2026-04-18 10:38:00,0
TX000785,admin,transfer,4151.09,wire,1,2026-04-14 08:52:00,0
TX000786,analyst,deposit,7812.56,ach,2,2026-04-19 09:42:00,0
TX000787,emp_finance02,transfer,10264.39,wire,2,2026-04-16 17:21:00,0
TX000788,emp_finance02,withdrawal,7286.13,wire,1,2026-04-15 11:39:00,0
TX000789,emp_finance01,payment,9326.06,mobile,3,2026-04-20 11:52:00,0
TX000790,user01,transfer,15801.25,mobile,9,2026-04-12 22:37:00,1
TX000791,emp_finance02,withdrawal,8875.78,branch,2,2026-04-09 10:35:00,0
TX000792,emp_finance01,payment,217790.69,branch,8,2026-04-16 01:41:00,1
TX000793,emp_finance01,transfer,1936.4,branch,3,2026-04-08 16:45:00,0
TX000794,emp_finance02,transfer,8758.56,ach,2,2026-04-13 13:27:00,0
TX000795,user01,withdrawal,6838.39,ach,1,2026-04-22 13:40:00,0
TX000796,analyst,payment,7088.96,wire,0,2026-04-20 15:32:00,0
TX000797,analyst,transfer,10849.95,branch,3,2026-04-18 15:37:00,0
TX000798,analyst,withdrawal,11452.67,atm,2,2026-04-16 11:56:00,0
TX000799,emp_finance01,deposit,11006.49,ach,2,2026-04-19 15:37:00,0
